NIC;CLIENTE;DOMICILIO_SUMINISTRO;LOCALIDAD;DEPARTAMENTO;COD_POSTAL;REF_DIRECCION;NRO_FACTURA;F_VCTO_FAC;F_LECT_ANT;F_LECT_ACT;PERIODO;TARIFA;IMPORTE_NETO;IMPORTE_IVA;IMPORTE_TOTAL;COBRADO;CSMO_FACT;CSMO_FACT_PUNTA;CSMO_FACT_VALLE;CSMO_FACT_LLANO;POT_CONTRATADA;POT_DEMANDADA;POT_FACT_PUNTA;POT_FACT_VALLE;POT_FACT_LLANO;COS_FI;BAJO_FACTOR_POTENCIA;EXCESO_POTENCIA
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1476274;26/12/2022;01/11/2022;01/12/2022; 122022;T2 RA  BT;87472,45;23617,56;121261,00;Si;0;2840;4307;0;15;0;15;16;0;0,90;0,00;3857,68
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1355425;26/05/2022;01/04/2022;01/05/2022; 052022;T2 RA  BT;20289,88;5478,27;28702,00;Si;0;958;1489;0;15;0;15;15;0;0,89;0,00;2840,64
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1388899;28/07/2022;01/06/2022;01/07/2022; 072022;T2 RA  BT;10824,88;2922,72;17751,00;Si;0;182;88;0;15;0;13;13;0;0,90;0,00;3226,64
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1494267;26/01/2023;01/12/2022;01/01/2023; 012023;T2 RA  BT;90897,58;24542,35;126630,00;Si;0;2842;4383;0;15;0;15;16;0;0,88;0,00;4381,50
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1511821;24/02/2023;01/01/2023;01/02/2023; 022023;T2 RA  BT;93091,38;25134,67;129648,00;Si;0;3142;4179;0;15;0;28;27;0;0,89;0,00;4381,50
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1529369;27/03/2023;01/02/2023;01/03/2023; 032023;T2 RA  BT;147345,55;39783,30;203046,00;Si;0;3851;6094;0;15;0;28;30;0;0,90;0,00;4381,50
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1547945;27/04/2023;01/03/2023;01/04/2023; 042023;T2 RA  BT;98084,08;26482,70;137010,00;Si;0;2457;3884;0;15;0;29;28;0;0,90;0,00;4381,50
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1584121;26/06/2023;01/05/2023;01/06/2023; 062023;T2 RA  BT;15478,23;4179,12;25216,00;Si;0;8;13;0;15;0;0;0;0;0,77;0,00;5789,27
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1674609;27/11/2023;01/10/2023;01/11/2023; 112023;T2 RA  BT;116012,33;31323,33;164403,00;Si;0;1864;2808;0;15;0;26;15;0;0,90;0,00;5789,27
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1709762;25/01/2024;01/12/2023;01/01/2024; 012024;T2 RA  BT;227571,23;61444,23;316390,00;Si;0;3375;4445;0;15;0;29;29;0;0,89;0,00;12777,81
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1727348;26/02/2024;01/01/2024;01/02/2024; 022024;T2 RA  BT;164601,17;44442,32;233528,00;Si;0;2462;2744;0;15;0;30;30;0;0,90;0,00;12777,81
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1878672;25/10/2024;01/09/2024;01/10/2024; 102024;T2 RA  BT;723480,70;195339,79;953252,00;Si;0;2555;3061;0;15;0;29;28;0;0,89;0,00;49480,94
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1898584;25/11/2024;01/10/2024;01/11/2024; 112024;T2 RA  BT;746033,41;201429,02;1031931,00;Si;0;2307;3411;0;15;0;25;26;0;0,89;0,00;52739,06
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1577534;15/06/2023;01/04/2023;01/05/2023; 052023;T2 RA  BT;18698,67;5048,64;28523,00;Si;0;171;290;0;15;0;14;13;0;0,89;0,00;4709,98
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1603097;27/07/2023;01/06/2023;01/07/2023; 072023;T2 RA  BT;15439,75;4168,73;25115,00;Si;0;7;12;0;15;0;0;0;0;0,78;0,00;5789,27
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1621580;28/08/2023;01/07/2023;01/08/2023; 082023;T2 RA  BT;15456,18;4173,17;26320,00;Si;0;7;13;0;15;0;0;0;0;0,76;0,00;5789,27
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1639679;28/09/2023;01/08/2023;01/09/2023; 092023;T2 RA  BT;44052,93;11894,29;65150,00;Si;0;713;574;0;15;0;29;30;0;0,89;0,00;5789,27
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1656193;27/10/2023;01/09/2023;01/10/2023; 102023;T2 RA  BT;40063,77;10817,22;60153,00;Si;0;672;422;0;15;0;30;27;0;0,89;0,00;5789,27
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1745319;25/03/2024;01/02/2024;01/03/2024; 032024;T2 RA  BT;638087,35;172283,58;813543,00;Si;0;3314;4630;0;15;0;29;29;0;0,90;0,00;29389,98
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1764028;25/04/2024;01/03/2024;01/04/2024; 042024;T2 RA  BT;704011,40;190083,08;961056,00;Si;0;3552;5422;0;15;0;30;30;0;0,91;0,00;29389,98
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1784069;27/05/2024;01/04/2024;01/05/2024; 052024;T2 RA  BT;206718,97;55814,12;300228,00;Si;0;749;1101;0;15;0;16;16;0;0,90;0,00;29389,98
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1802555;24/06/2024;01/05/2024;01/06/2024; 062024;T2 RA  BT;78360,50;21157,34;120125,00;Si;0;8;11;0;15;0;3;1;0;0,74;184,30;29389,98
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1823724;26/07/2024;01/06/2024;01/07/2024; 072024;T2 RA  BT;98401,30;26568,35;145194,00;Si;0;15;10;0;15;0;15;0;0;0,78;232,95;36627,23
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1843699;26/08/2024;01/07/2024;01/08/2024; 082024;T2 RA  BT;110545,05;29847,16;162988,00;Si;0;7;17;0;15;0;1;13;0;0,78;212,32;41452,07
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1862511;26/09/2024;01/08/2024;01/09/2024; 092024;T2 RA  BT;120877,47;32636,92;177834,00;Si;0;8;12;0;15;0;3;1;0;0,78;233,96;45470,22
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;2030573;23/06/2025;01/05/2025;01/06/2025; 062025;T2 RA  BT;212614,10;57405,81;305529,00;Si;0;349;241;0;15;0;26;27;0;0,89;0,00;53848,29
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;2090285;25/09/2025;01/08/2025;01/09/2025; 092025;T2 RA  BT;483949,36;130666,33;375341,00;Si;0;1238;1736;0;15;0;30;30;0;0,90;0,00;53848,29
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;2122090;17/11/2025;01/10/2025;01/11/2025; 112025;T2 RA  BT;907604,46;245053,20;1245904,00;Si;0;2302;3533;0;42;0;26;28;42;0,89;0,00;53848,29
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;2181174;18/02/2026;01/01/2026;01/02/2026; 022026;T2 RA  BT;1186434,72;320337,37;1612812,00;Si;0;3310;4636;0;42;0;36;35;42;0,88;0,00;65377,73
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1918042;26/12/2024;01/11/2024;01/12/2024; 122024;T2 RA  BT;1224401,91;330588,52;1678073,00;Si;0;3875;6104;0;15;0;29;27;0;0,89;0,00;56788,94
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1970864;25/03/2025;01/02/2025;01/03/2025; 032025;T2 RA  BT;1463381,24;395112,93;2000558,00;Si;0;4720;7577;0;15;0;29;29;0;0,90;0,00;60728,88
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;2011953;26/05/2025;01/04/2025;01/05/2025; 052025;T2 RA  BT;162165,33;43784,64;65531,00;Si;0;10;24;0;15;0;0;5;0;0,86;0,00;60728,88
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;2069383;25/08/2025;01/07/2025;01/08/2025; 082025;T2 RA  BT;144831,78;39104,58;213732,00;Si;0;12;25;0;15;0;0;0;0;0,93;0,00;53848,29
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;2167003;26/01/2026;01/12/2025;01/01/2026; 012026;T2 RA  BT;1165499,40;314684,84;1584655,00;Si;0;3188;4627;0;42;0;29;49;42;0,89;0,00;65377,73
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1936624;27/01/2025;01/12/2024;01/01/2025; 012025;T2 RA  BT;1290897,32;348542,28;1773272,00;Si;0;4302;6152;0;15;0;29;29;0;0,90;0,00;56788,94
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1954397;24/02/2025;01/01/2025;01/02/2025; 022025;T2 RA  BT;1329106,53;358858,76;321692,00;Si;0;4432;6381;0;15;0;28;30;0;0,89;0,00;56788,94
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1991967;24/04/2025;01/03/2025;01/04/2025; 042025;T2 RA  BT;375493,55;101383,26;539028,00;Si;0;876;1039;0;15;0;25;25;0;0,90;0,00;60728,88
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;2050834;28/07/2025;01/06/2025;01/07/2025; 072025;T2 RA  BT;160830,35;43424,19;235979,00;Si;0;89;73;0;15;0;15;14;0;0,88;0,00;53848,29
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;2103582;16/10/2025;01/09/2025;01/10/2025; 102025;T2 RA  BT;813081,64;219532,04;1208392,00;Si;0;1987;3021;0;42;0;28;28;42;0,89;0,00;53848,29
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;2148019;26/12/2025;01/11/2025;01/12/2025; 122025;T2 RA  BT;583657,24;157587,45;802077,00;Si;0;1212;1256;0;42;0;24;25;42;0,89;0,00;65377,73
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;2200388;16/03/2026;01/02/2026;01/03/2026; 032026;T2 RA  BT;676359,14;182616,97;926762,00;Si;0;1313;1491;0;42;0;46;47;42;0,88;0,00;68365,71
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1691613;26/12/2023;01/11/2023;01/12/2023; 122023;T2 RA  BT;213842,07;57737,36;296436,00;Si;0;3030;4366;0;15;0;30;30;0;0,90;0,00;12777,81
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;927637;27/01/2020;01/12/2019;01/01/2020; 012020;T2 RA  BT;79933,73;21582,11;109497,00;Si;0;6820;14004;0;50;0;55;55;0;0,76;10098,55;402,04
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;943297;27/02/2020;01/01/2020;01/02/2020; 022020;T2 RA  BT;109436,03;29547,73;149249,00;Si;0;11243;18499;0;50;0;55;55;0;0,79;9928,70;402,04
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;957123;26/03/2020;01/02/2020;01/03/2020; 032020;T2 RA  BT;45507,78;12287,10;63207,00;Si;0;4800;7571;0;50;0;55;56;0;0,83;907,30;482,45
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;971536;30/04/2020;01/03/2020;01/04/2020; 042020;T2 RA  BT;79945,60;21585,31;108943,00;Si;0;7972;15418;0;50;0;56;56;0;0,83;1913,50;482,45
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;986489;29/05/2020;01/04/2020;01/05/2020; 052020;T2 RA  BT;34131,44;9215,49;47393,00;Si;0;1727;7906;0;50;0;63;64;0;0,84;438,60;1125,71
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1000170;26/06/2020;01/05/2020;01/06/2020; 062020;T2 RA  BT;10505,64;2836,52;14634,00;Si;0;301;1197;0;50;0;59;56;0;0,82;174,15;1125,71
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1015293;30/07/2020;01/06/2020;01/07/2020; 072020;T2 RA  BT;41402,24;11178,61;56145,00;Si;0;3855;7043;0;50;0;55;55;0;0,82;1333,00;1125,71
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1028950;28/08/2020;01/07/2020;01/08/2020; 082020;T2 RA  BT;70176,40;18947,63;95524,00;Si;0;9306;9147;0;50;0;55;55;0;0,82;2500,45;1125,71
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1043472;28/09/2020;01/08/2020;01/09/2020; 092020;T2 RA  BT;42949,80;11596,45;60209,00;Si;0;4745;6163;0;50;0;54;54;0;0,82;1578,10;1125,71
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1055730;26/10/2020;01/09/2020;01/10/2020; 102020;T2 RA  BT;89923,18;24279,26;123459,00;Si;0;9278;16137;0;50;0;55;54;0;0,82;3994,70;1125,71
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1071038;27/11/2020;01/10/2020;01/11/2020; 112020;T2 RA  BT;66533,45;17964,03;92486,00;Si;0;5714;12835;0;50;0;52;52;0;0,81;3689,40;1125,71
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1083403;28/12/2020;01/11/2020;01/12/2020; 122020;T2 RA  BT;52573,73;14194,91;73226,00;Si;0;4265;10133;0;50;0;52;53;0;0,81;2704,70;1125,71
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1107306;22/02/2021;01/12/2020;01/01/2021; 012021;T2 RA  BT;84385,13;22783,98;115871,00;Si;0;7543;12693;0;50;0;51;51;0;0,73;14187,85;1125,71
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1127081;26/03/2021;01/02/2021;01/03/2021; 032021;T2 RA  BT;29443,43;7949,73;41516,00;Si;0;1547;2721;0;50;0;59;57;0;0,75;4130,50;1983,74
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1113228;01/03/2021;01/01/2021;01/02/2021; 022021;T2 RA  BT;55254,20;14918,64;76796,00;Si;0;3404;6741;0;50;0;54;53;0;0,73;11317,38;1845,36
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1154890;27/05/2021;01/04/2021;01/05/2021; 052021;T2 RA  BT;97693,22;26377,17;137776,00;Si;0;8191;14694;0;50;0;54;54;0;0,81;7248,47;1275,26
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1169417;28/06/2021;01/05/2021;01/06/2021; 062021;T2 RA  BT;31041,37;8381,17;45550,00;Si;0;1631;4394;0;50;0;54;54;0;0,83;1213,44;1275,26
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1185034;29/07/2021;01/06/2021;01/07/2021; 072021;T2 RA  BT;30166,46;8144,94;43104,00;Si;0;2036;2871;0;50;0;54;54;0;0,80;2418,84;1275,26
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1202522;27/08/2021;01/07/2021;01/08/2021; 082021;T2 RA  BT;61717,10;16663,62;87438,00;Si;0;4930;8641;0;50;0;53;53;0;0,82;3913,53;1275,26
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1213663;16/09/2021;01/08/2021;01/09/2021; 092021;T2 RA  BT;61042,09;16481,36;88771,00;Si;0;4979;8507;0;50;0;53;53;0;0,82;3375,12;1275,26
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1235939;28/10/2021;01/09/2021;01/10/2021; 102021;T2 RA  BT;121666,77;32850,03;175367,00;Si;0;10267;17794;0;50;0;53;52;0;0,82;9723,73;1390,05
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1252802;26/11/2021;01/10/2021;01/11/2021; 112021;T2 RA  BT;102073,74;27559,91;148656,00;Si;0;8813;15491;0;50;0;51;51;0;0,88;0,00;1588,30
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1269019;27/12/2021;01/11/2021;01/12/2021; 122021;T2 RA  BT;130869,24;35334,69;189013,00;Si;0;11872;19980;0;50;0;51;51;0;0,87;0,00;1588,30
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1285219;27/01/2022;01/12/2021;01/01/2022; 012022;T2 RA  BT;119379,08;32232,35;172897,00;Si;0;10948;17594;0;50;0;52;52;0;0,88;0,00;1588,30
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1304150;25/02/2022;01/01/2022;01/02/2022; 022022;T2 RA  BT;124675,49;33662,38;180106,00;Si;0;10753;18658;0;50;0;51;51;0;0,87;0,00;1734,07
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1321119;28/03/2022;01/02/2022;01/03/2022; 032022;T2 RA  BT;82838,60;22366,42;122018,00;Si;0;6642;11432;0;50;0;51;52;0;0,88;0,00;1217,42
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1338065;28/04/2022;01/03/2022;01/04/2022; 042022;T2 RA  BT;149495,15;40363,69;212463,00;Si;0;10126;16695;0;50;0;52;52;0;0,87;0,00;811,61
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1371990;24/06/2022;01/05/2022;01/06/2022; 062022;T2 RA  BT;85725,91;23146,00;128756,00;Si;0;5291;8688;0;50;0;54;54;0;0,87;0,00;857,86
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1460539;28/11/2022;01/10/2022;01/11/2022; 112022;T2 RA  BT;245852,86;66380,27;346549,00;Si;0;10081;16096;0;50;0;56;56;0;0,88;0,00;2535,21
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1476275;26/12/2022;01/11/2022;01/12/2022; 122022;T2 RA  BT;260724,27;70395,55;359174,00;Si;0;8180;14504;0;50;0;56;56;0;0,88;0,00;2828,96
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1355426;26/05/2022;01/04/2022;01/05/2022; 052022;T2 RA  BT;125155,21;33791,91;178983,00;Si;0;8689;13055;0;50;0;53;53;0;0,87;0,00;811,61
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1388900;28/07/2022;01/06/2022;01/07/2022; 072022;T2 RA  BT;96682,29;26104,22;138960,00;Si;0;5630;4620;0;50;0;59;59;0;0,81;7249,10;2074,27
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1407329;29/08/2022;01/07/2022;01/08/2022; 082022;T2 RA  BT;70144,76;18939,09;101213,00;Si;0;3508;3354;0;50;0;60;61;0;0,80;5456,01;2535,21
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1440471;27/10/2022;01/09/2022;01/10/2022; 102022;T2 RA  BT;134583,76;36337,62;111621,00;Si;0;5270;8177;0;50;0;57;60;0;0,86;0,00;2535,21
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1494268;26/01/2023;01/12/2022;01/01/2023; 012023;T2 RA  BT;310316,70;83785,51;426727,00;Si;0;9415;17346;0;50;0;54;55;0;0,87;0,00;3213,10
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1511822;24/02/2023;01/01/2023;01/02/2023; 022023;T2 RA  BT;339466,95;91656,08;467068,00;Si;0;11194;17873;0;50;0;55;54;0;0,87;0,00;3213,10
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1529370;27/03/2023;01/02/2023;01/03/2023; 032023;T2 RA  BT;363321,73;98096,87;498773,00;Si;0;9660;15424;0;50;0;56;56;0;0,88;0,00;3213,10
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1547946;27/04/2023;01/03/2023;01/04/2023; 042023;T2 RA  BT;379793,37;102544,21;521481,00;Si;0;10216;16041;0;50;0;56;56;0;0,88;0,00;3213,10
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1566762;29/05/2023;01/04/2023;01/05/2023; 052023;T2 RA  BT;370960,61;100159,36;509543,00;Si;0;8967;16180;0;50;0;56;56;0;0,88;0,00;3453,99
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1674610;27/11/2023;01/10/2023;01/11/2023; 112023;T2 RA  BT;657523,36;177531,31;902830,00;Si;0;11289;18045;0;50;0;55;55;0;0,87;0,00;3087,61
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1691614;26/12/2023;01/11/2023;01/12/2023; 122023;T2 RA  BT;859442,49;232049,47;1170617,00;Si;0;12705;20628;0;50;0;54;55;0;0,87;0,00;6814,83
3118982;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7700 +++ Riego;FRAY LUIS BELTRAN;MAIPU;5531;+++;1709763;25/01/2024;01/12/2023;01/01/2024; 012024;T2 RA  BT;877222,56;236850,09;1197660,00;Si;0;12962;21127;0;50;0;55;55;0;0,87;0,00;6814,83
